# s_m; t_s; f_x_fl_N; f_y_fl_N; f_z_fl_N; f_x_fr_N; f_y_fr_N; f_z_fr_N;f_x_rl_N; f_y_rl_N; f_z_rl_N; f_x_rr_N;f_y_rr_N; f_z_rr_N;
222.0; 4.675; -35.7; -1882.1; 4011.9; -35.7; -1218.0; 2444.5; 2152.0; -2014.0; 5091.7; 2152.0; -1486.3; 3524.3
225.0; 4.732; -35.7; -1940.2; 4036.8; -35.7; -1240.5; 2426.1; 2148.0; -2080.1; 5116.2; 2148.0; -1522.2; 3505.4
228.0; 4.788; -35.7; -1989.8; 4059.1; -35.7; -1258.8; 2410.1; 2144.1; -2140.5; 5138.0; 2144.1; -1554.8; 3489.0
231.0; 4.845; -35.7; -2024.0; 4076.4; -35.7; -1270.5; 2399.1; 2140.3; -2188.0; 5154.9; 2140.3; -1580.6; 3477.6
234.0; 4.902; -35.7; -2036.3; 4086.5; -35.7; -1273.7; 2395.3; 2136.5; -2215.3; 5164.5; 2136.5; -1596.1; 3473.3
237.0; 4.958; -35.7; -2020.6; 4087.0; -35.7; -1266.5; 2401.0; 2132.8; -2215.1; 5164.6; 2132.8; -1597.8; 3478.6
240.0; 5.014; -35.7; -1971.6; 4076.0; -35.7; -1246.6; 2418.1; 2129.1; -2180.8; 5153.2; 2129.1; -1582.1; 3495.3
243.0; 5.071; -35.7; -1885.2; 4051.5; -35.7; -1211.7; 2448.7; 2125.4; -2106.8; 5128.3; 2125.4; -1545.4; 3525.5
246.0; 5.127; -35.7; -1759.5; 4012.2; -35.7; -1159.4; 2494.1; 2121.7; -1989.3; 5088.6; 2121.7; -1484.1; 3570.5
249.0; 5.183; -35.7; -1594.6; 3957.1; -35.7; -1086.6; 2555.4; 2118.1; -1826.9; 5033.1; 2118.1; -1394.5; 3631.3
252.0; 5.239; -35.7; -1394.2; 3886.3; -35.7; -990.7; 2632.3; 2114.4; -1621.4; 4961.9; 2114.4; -1274.1; 3707.9
255.0; 5.295; -35.7; -1166.3; 3801.3; -35.7; -870.7; 2723.5; 2110.8; -1379.6; 4876.5; 2110.8; -1121.8; 3798.7
258.0; 5.351; -36.7; -928.3; 3727.9; -36.7; -732.7; 2845.4; 1937.5; -1114.8; 4759.4; 1937.5; -940.3; 3876.9
261.0; 5.407; -37.2; -703.2; 3714.7; -37.2; -588.5; 3029.2; 1267.5; -851.3; 4576.4; 1267.5; -743.4; 3890.9
264.0; 5.463; -43.0; -503.7; 3753.9; -43.0; -444.4; 3250.4; 226.3; -616.2; 4349.9; 226.3; -555.6; 3846.4
267.0; 5.519; -663.1; -338.2; 3834.9; -663.1; -311.5; 3487.4; -455.9; -421.2; 4099.7; -455.9; -390.6; 3752.3
270.0; 5.576; -1523.0; -209.5; 3944.2; -1523.0; -199.3; 3722.0; -1031.0; -268.0; 3843.5; -1031.0; -254.5; 3621.4
273.0; 5.633; -2388.5; -116.6; 4066.1; -2388.5; -113.4; 3938.2; -1608.5; -153.9; 3597.2; -1608.5; -149.1; 3469.2
276.0; 5.690; -3182.3; -55.8; 4184.0; -3182.3; -55.0; 4121.1; -2137.9; -74.6; 3376.3; -2137.9; -73.4; 3313.4
279.0; 5.748; -3825.7; -21.6; 4279.8; -3825.7; -21.4; 4256.7; -2567.0; -25.1; 3196.4; -2567.0; -24.9; 3173.2
282.0; 5.807; -4237.0; -7.2; 4335.0; -4237.0; -7.2; 4331.4; -2841.2; 0.5; 3073.5; -2841.2; 0.5; 3069.9
285.0; 5.868; -4330.7; -7.6; 4330.8; -4330.7; -7.6; 4330.8; -2904.1; 7.2; 3025.1; -2904.1; 7.2; 3025.1
288.0; 5.929; -4302.8; -5.0; 4302.8; -4302.8; -5.0; 4302.8; -2885.5; 4.4; 3004.5; -2885.5; 4.4; 3004.5
291.0; 5.991; -4275.1; -0.9; 4275.1; -4275.1; -0.9; 4275.1; -2867.1; 0.7; 2984.1; -2867.1; 0.7; 2984.1
294.0; 6.054; -4247.7; 0.8; 4247.7; -4247.7; 0.8; 4247.7; -2848.8; -0.8; 2963.8; -2848.8; -0.8; 2963.8
297.0; 6.119; -4220.5; 0.7; 4220.5; -4220.5; 0.7; 4220.5; -2830.7; -0.6; 2943.8; -2830.7; -0.6; 2943.8
300.0; 6.184; -4193.6; 0.2; 4193.6; -4193.6; 0.2; 4193.6; -2812.7; -0.1; 2923.9; -2812.7; -0.1; 2923.9
303.0; 6.251; -4166.9; -0.1; 4166.9; -4166.9; -0.1; 4166.9; -2794.9; 0.1; 2904.3; -2794.9; 0.1; 2904.3
306.0; 6.319; -4140.4; -0.1; 4140.4; -4140.4; -0.1; 4140.4; -2777.3; 0.1; 2884.8; -2777.3; 0.1; 2884.8
309.0; 6.389; -4114.2; -0.0; 4114.2; -4114.2; -0.0; 4114.2; -2759.8; 0.0; 2865.5; -2759.8; 0.0; 2865.5
312.0; 6.460; -4088.3; 0.0; 4088.3; -4088.3; 0.0; 4088.3; -2742.5; 0.0; 2846.3; -2742.5; 0.0; 2846.3
315.0; 6.533; -4062.5; 0.0; 4062.5; -4062.5; 0.0; 4062.5; -2725.3; 0.0; 2827.4; -2725.3; 0.0; 2827.4
318.0; 6.607; -4037.0; 0.0; 4037.0; -4037.0; 0.0; 4037.0; -2708.3; 0.0; 2808.6; -2708.3; 0.0; 2808.6
321.0; 6.684; -4011.8; 0.0; 4011.8; -4011.8; 0.0; 4011.8; -2691.5; 0.0; 2789.9; -2691.5; 0.0; 2790.0
324.0; 6.762; -3986.7; 0.0; 3986.7; -3986.7; 0.0; 3986.7; -2674.8; 0.0; 2771.5; -2674.8; 0.0; 2771.5
327.0; 6.842; -3961.5; 1.0; 3961.5; -3961.5; 1.0; 3962.2; -2658.0; 0.6; 2752.9; -2658.0; 0.6; 2753.7
330.0; 6.924; -3922.1; 32.4; 3922.3; -3922.1; 32.6; 3946.1; -2631.8; 19.5; 2726.5; -2631.8; 19.7; 2750.3
333.0; 7.008; -3867.4; 85.4; 3868.4; -3867.4; 86.8; 3938.9; -2595.3; 65.8; 2691.8; -2595.3; 67.3; 2762.3
336.0; 7.095; -3798.4; 154.7; 3801.5; -3798.4; 159.4; 3939.3; -2549.2; 136.4; 2650.4; -2549.2; 142.6; 2788.1
339.0; 7.185; -3718.0; 234.1; 3725.4; -3718.0; 245.7; 3945.0; -2495.7; 222.7; 2604.5; -2495.7; 239.1; 2824.1
342.0; 7.277; -3629.9; 318.4; 3643.9; -3629.9; 341.2; 3953.8; -2437.0; 316.1; 2556.6; -2437.0; 349.6; 2866.5
345.0; 7.372; -3536.5; 404.5; 3559.5; -3536.5; 443.2; 3964.1; -2374.6; 411.1; 2508.2; -2374.6; 469.0; 2912.8
348.0; 7.471; -3438.4; 491.2; 3473.3; -3438.4; 550.9; 3975.4; -2309.2; 505.4; 2460.0; -2309.2; 595.4; 2962.1
351.0; 7.572; -3334.9; 578.9; 3384.7; -3334.9; 665.5; 3987.7; -2240.2; 599.2; 2411.8; -2240.2; 729.5; 3014.8
354.0; 7.678; -3224.0; 668.7; 3292.7; -3224.0; 789.8; 4001.5; -2166.4; 693.6; 2363.4; -2166.4; 874.0; 3072.2
357.0; 7.787; -3102.9; 762.3; 3195.2; -3102.9; 927.6; 4017.5; -2085.6; 790.3; 2314.0; -2085.6; 1032.9; 3136.4
360.0; 7.900; -2967.4; 861.1; 3089.9; -2967.4; 1083.7; 4036.6; -1995.3; 890.9; 2263.0; -1995.3; 1211.6; 3209.7
363.0; 8.018; -2812.7; 966.3; 2974.1; -2812.7; 1264.5; 4059.6; -1892.1; 996.9; 2209.7; -1892.1; 1416.3; 3295.2
366.0; 8.141; -2633.1; 1077.8; 2845.1; -2633.1; 1476.4; 4086.8; -1772.4; 1108.7; 2154.0; -1772.4; 1653.0; 3395.7
369.0; 8.268; -2424.6; 1192.5; 2702.0; -2424.6; 1723.5; 4118.0; -1633.4; 1224.3; 2096.5; -1633.4; 1924.6; 3512.5
372.0; 8.400; -2188.8; 1303.4; 2547.5; -2188.8; 2001.9; 4151.2; -1476.2; 1338.6; 2039.3; -1476.2; 2225.2; 3643.0
375.0; 8.537; -1938.3; 1399.5; 2390.8; -1938.3; 2293.9; 4182.5; -1309.2; 1443.4; 1986.4; -1309.2; 2535.0; 3778.1
378.0; 8.679; -1697.3; 1471.4; 2246.3; -1697.3; 2567.7; 4207.7; -1148.5; 1530.5; 1941.9; -1148.5; 2822.9; 3903.3
381.0; 8.827; -1492.1; 1516.2; 2127.3; -1492.1; 2791.8; 4224.3; -1011.7; 1595.9; 1907.9; -1011.7; 3060.5; 4004.9
384.0; 8.982; -1336.0; 1539.7; 2038.5; -1336.0; 2953.9; 4232.5; -907.7; 1640.7; 1883.6; -907.7; 3237.0; 4077.5
387.0; 9.145; -1221.5; 1551.1; 1974.3; -1221.5; 3066.9; 4234.4; -831.3; 1669.9; 1866.4; -831.3; 3361.1; 4126.5
390.0; 9.316; -1115.0; 1560.6; 1917.9; -1115.0; 3169.8; 4232.6; -760.3; 1690.5; 1853.6; -760.3; 3458.5; 4168.3
393.0; 9.495; -1029.6; 1565.3; 1873.6; -1029.6; 3248.1; 4228.4; -703.4; 1704.6; 1844.0; -703.4; 3531.4; 4198.8
396.0; 9.681; -954.1; 1568.5; 1835.9; -954.1; 3314.6; 4222.2; -653.0; 1713.6; 1837.1; -653.0; 3586.8; 4223.3
399.0; 9.870; -833.7; 1577.5; 1784.3; -833.7; 3417.0; 4212.2; -572.8; 1721.3; 1835.1; -572.8; 3644.0; 4263.1
402.0; 10.059; -704.0; 1585.1; 1734.4; -704.0; 3512.6; 4197.9; -486.3; 1724.6; 1839.1; -486.3; 3685.5; 4302.6
405.0; 10.241; -617.4; 1591.4; 1707.0; -617.4; 3562.6; 4180.5; -428.6; 1713.8; 1847.4; -428.6; 3678.8; 4321.0
408.0; 10.405; -152.4; 1511.5; 1600.5; -152.4; 3523.1; 4086.7; -118.6; 1767.9; 1936.9; -118.6; 3714.3; 4423.1
411.0; 10.550; -35.7; 1496.4; 1580.4; -35.7; 3505.1; 4054.7; -40.8; 1764.4; 1965.8; -40.8; 3678.0; 4440.1
414.0; 10.687; -35.7; 1414.6; 1488.6; -35.7; 3432.1; 3953.3; 722.6; 1836.6; 2067.4; 722.6; 3717.1; 4532.1
417.0; 10.823; -35.7; 1386.7; 1458.5; -35.7; 3409.4; 3924.1; 960.8; 1864.7; 2097.7; 960.8; 3741.1; 4563.3
420.0; 10.960; -35.7; 1386.7; 1458.4; -35.7; 3417.7; 3935.0; 921.5; 1873.4; 2087.7; 921.5; 3769.3; 4564.3
423.0; 11.105; -35.7; 1387.7; 1458.8; -35.7; 3434.6; 3956.5; 837.6; 1889.6; 2066.9; 837.6; 3825.2; 4564.7
426.0; 11.267; -35.7; 1390.0; 1462.9; -35.7; 3445.7; 3976.7; 743.4; 1907.5; 2047.3; 743.4; 3863.9; 4561.1
429.0; 11.448; -35.7; 1392.4; 1500.8; -35.7; 3238.1; 3785.6; 1365.4; 1779.7; 2243.2; 1365.4; 3236.5; 4528.0
432.0; 11.640; -35.7; 1356.6; 1558.5; -35.7; 2984.0; 3650.6; 1699.1; 1675.3; 2386.1; 1699.1; 2823.7; 4478.2
435.0; 11.834; -35.7; 1356.3; 1532.3; -35.7; 3094.9; 3741.2; 1469.8; 1772.3; 2302.4; 1469.8; 3111.5; 4511.4
438.0; 12.027; -35.7; 1362.1; 1521.9; -35.7; 3147.6; 3781.8; 1373.1; 1805.2; 2268.1; 1373.1; 3232.7; 4528.1
441.0; 12.215; -35.7; 1351.5; 1532.7; -35.7; 3088.8; 3764.2; 1423.8; 1796.6; 2292.3; 1423.8; 3186.5; 4523.9
444.0; 12.399; -35.7; 1324.7; 1561.2; -35.7; 2938.3; 3705.1; 1571.8; 1759.1; 2359.1; 1571.8; 3027.0; 4503.0
447.0; 12.577; -35.7; 1283.9; 1603.5; -35.7; 2725.6; 3621.1; 1768.2; 1698.7; 2452.0; 1768.2; 2804.3; 4469.6
450.0; 12.750; -35.7; 1233.1; 1654.0; -35.7; 2486.8; 3527.7; 1975.3; 1621.9; 2555.8; 1975.3; 2561.1; 4429.5
453.0; 12.918; -35.7; 1175.5; 1708.2; -35.7; 2245.2; 3433.4; 2175.4; 1534.0; 2661.8; 2175.4; 2319.3; 4387.0
456.0; 13.081; -35.7; 1112.7; 1764.2; -35.7; 2011.4; 3341.7; 2363.2; 1438.5; 2766.5; 2363.2; 2087.2; 4344.0
459.0; 13.239; -35.7; 1045.7; 1820.4; -35.7; 1790.6; 3254.3; 2536.6; 1338.3; 2868.0; 2536.6; 1868.7; 4301.9
462.0; 13.391; -35.7; 975.9; 1875.7; -35.7; 1586.4; 3172.5; 2694.8; 1236.2; 2964.8; 2694.8; 1666.1; 4261.6
465.0; 13.539; -35.7; 905.0; 1929.2; -35.7; 1400.8; 3097.4; 2837.1; 1135.1; 3055.8; 2837.1; 1481.2; 4224.0
468.0; 13.681; -35.7; 834.6; 1980.0; -35.7; 1234.8; 3029.5; 2964.0; 1037.4; 3140.3; 2964.0; 1314.9; 4189.8
471.0; 13.819; -35.7; 766.8; 2027.5; -35.7; 1088.9; 2969.5; 3075.6; 945.3; 3217.6; 3075.6; 1167.5; 4159.6
474.0; 13.953; -35.7; 703.6; 2070.8; -35.7; 963.8; 2917.9; 3172.1; 861.1; 3287.0; 3172.1; 1039.9; 4134.0
477.0; 14.083; -35.7; 647.4; 2109.1; -35.7; 859.9; 2875.3; 3253.8; 787.3; 3347.7; 3253.8; 932.8; 4113.8
480.0; 14.210; -35.7; 598.9; 2142.6; -35.7; 775.4; 2841.4; 3322.1; 724.3; 3400.1; 3322.1; 844.9; 4098.9
483.0; 14.333; -35.7; 558.6; 2171.3; -35.7; 708.3; 2815.5; 3378.6; 672.4; 3444.8; 3378.6; 774.5; 4089.1
486.0; 14.453; -35.7; 528.9; 2194.2; -35.7; 660.4; 2798.8; 3422.4; 633.9; 3480.6; 3422.4; 723.4; 4085.2
489.0; 14.570; -35.7; 514.7; 2209.2; -35.7; 637.6; 2794.1; 3450.2; 614.1; 3504.4; 3450.2; 697.5; 4089.3
492.0; 14.684; -35.7; 519.3; 2214.6; -35.7; 643.8; 2803.8; 3459.2; 617.3; 3513.8; 3459.2; 701.5; 4103.1
495.0; 14.796; -35.7; 531.6; 2215.5; -35.7; 662.1; 2820.2; 3459.2; 632.3; 3516.5; 3459.2; 720.8; 4121.2
498.0; 14.906; -35.7; 542.9; 2216.6; -35.7; 679.3; 2836.3; 3459.2; 647.7; 3519.3; 3459.2; 740.5; 4139.1
501.0; 15.013; -35.7; 554.6; 2217.6; -35.7; 697.1; 2852.5; 3459.2; 662.5; 3522.0; 3459.2; 759.8; 4156.9
504.0; 15.119; -35.7; 566.2; 2218.6; -35.7; 714.9; 2868.5; 3459.2; 677.1; 3524.8; 3459.2; 778.8; 4174.7
